id,flag,gdr_cd,age,mrg_situ_cd,edu_deg_cd,acdm_deg_cd,deg_cd,job_year,ic_ind,fr_or_sh_ind,dnl_mbl_bnk_ind,dnl_bind_cmb_lif_ind,hav_car_grp_ind,hav_hou_grp_ind,l6mon_agn_ind,frs_agn_dt_cnt,vld_rsk_ases_ind,fin_rsk_ases_grd_cd,confirm_rsk_ases_lvl_typ_cd,cust_inv_rsk_endu_lvl_cd,l6mon_daim_aum_cd,tot_ast_lvl_cd,pot_ast_lvl_cd,bk1_cur_year_mon_avg_agn_amt_cd,l12mon_buy_fin_mng_whl_tms,l12_mon_fnd_buy_whl_tms,l12_mon_insu_buy_whl_tms,l12_mon_gld_buy_whl_tms,loan_act_ind,pl_crd_lmt_cd,ovd_30d_loan_tot_cnt,his_lng_ovd_day,hld_crd_card_grd_cd,crd_card_act_ind,l1y_crd_card_csm_amt_dlm_cd,atdd_type,perm_crd_lmt_cd,cur_debit_cnt,cur_credit_cnt,cur_debit_min_opn_dt_cnt,cur_credit_min_opn_dt_cnt,cur_debit_crd_lvl
U41544,0,M,39,A,C,31,~,4,0,1,1,1,0,0,1,593,1,2,-1,5,5,-1,6,3,0,3,0,0,0,0,0,0,20,1,2,0,5,5,1,5723,4533,20
U41525,0,F,40,B,C,31,,3,0,0,1,1,1,0,1,1203,0,-1,-1,1,3,-1,3,7,0,0,0,0,1,3,0,0,10,1,5,0,7,3,2,5758,4748,10
U41446,0,F,53,B,A,C,~,0,0,0,1,1,0,0,1,1217,1,4,1,1,3,-1,2,7,0,0,0,0,1,5,0,0,20,1,3,0,5,7,3,6283,4870,20
U41414,0,F,47,A,B,30,,20,0,0,1,1,1,0,1,1175,1,3,1,1,5,5,2,6,0,0,0,0,0,0,0,0,30,1,5,0,7,1,2,5807,2952,20
U41236,0,F,40,B,L,Z,D,2,0,0,1,1,1,0,1,411,1,4,4,1,6,8,2,7,91,201,2,1,1,5,0,0,10,1,4,0,5,4,1,6447,5539,40
U41060,0,M,44,B,B,Z,,0,0,1,1,1,1,0,0,552,0,-1,-1,1,2,9,6,0,0,0,0,0,0,0,0,0,30,1,2,0,8,3,3,6076,2316,20
U41056,0,F,37,B,C,31,~,1,1,1,1,1,1,0,1,46,0,-1,2,1,1,4,3,3,0,0,0,0,1,3,0,0,20,1,5,0,8,4,3,4700,3682,20
U40957,0,F,38,B,K,G,~,4,0,0,1,1,1,1,0,-1,0,-1,-1,1,2,-1,4,0,0,0,0,0,1,0,0,0,10,1,3,0,3,2,1,105,3317,10
U40606,0,F,59,B,C,31,,35,0,0,1,1,0,0,0,-1,0,-1,3,4,5,3,3,0,0,0,0,0,0,0,0,0,10,0,3,0,3,2,1,4307,1876,20
U40386,0,M,44,B,A,C,~,2,0,0,1,1,1,0,0,-1,1,2,3,1,3,2,4,0,0,18,0,0,0,0,0,0,20,1,4,0,3,1,2,876,517,10
U40367,0,M,37,A,C,31,,1,0,0,1,0,0,0,0,1214,0,-1,-1,1,1,-1,5,0,0,0,0,0,0,0,0,0,20,0,0,0,3,1,1,3169,4564,10
U40168,0,M,45,B,A,C,B,0,0,0,1,1,1,1,1,1278,1,4,4,7,7,-1,2,6,0,0,0,0,1,5,0,1,55,1,4,0,8,6,2,7583,4778,40
U40123,0,F,61,A,B,30,A,10,1,1,1,1,1,0,1,151,1,2,2,6,6,8,2,6,0,0,0,0,1,6,0,6,30,1,4,0,8,11,1,1599,4321,40
U40077,0,F,49,B,C,Z,A,0,0,0,1,1,1,1,1,1182,0,-1,3,1,5,-1,2,5,0,0,0,0,1,0,1,31,25,1,5,0,7,6,1,5667,5905,40
U40005,0,M,54,B,B,C,Z,12,0,0,1,0,1,1,1,1057,1,4,4,6,7,2,2,8,0,0,1,0,1,8,0,3,40,1,5,0,8,9,3,8280,6086,40
U39842,0,M,62,B,B,C,A,24,0,0,1,1,1,0,1,1278,1,4,3,3,5,-1,3,3,2,10,0,0,0,0,0,0,20,1,5,0,5,3,1,5289,4748,40
U39715,0,F,49,B,C,Z,A,2,0,0,1,1,1,0,0,-1,1,3,3,1,4,-1,2,0,7,0,0,0,1,2,0,0,20,1,3,0,7,3,1,7241,4413,20
U39709,0,M,46,B,C,Z,A,12,0,0,1,1,1,0,0,855,1,2,3,1,3,-1,2,0,0,11,0,0,1,3,0,0,20,1,4,0,8,2,4,7612,4078,20
U39612,0,M,52,B,C,Z,A,16,0,0,1,0,1,0,0,-1,0,-1,-1,1,2,4,4,0,0,0,0,0,0,0,0,0,10,1,3,0,4,2,1,5842,4139,20
U39541,0,M,75,B,K,Z,A,35,1,1,1,0,0,0,0,-1,1,8,9,1,7,-1,2,0,1,2,0,2,0,0,0,0,10,1,2,0,4,7,1,7313,5691,40
U39509,0,M,45,B,C,Z,A,0,0,0,1,1,1,0,0,1202,1,5,4,8,6,6,2,0,0,0,0,0,0,0,0,0,20,1,5,1,7,4,3,6005,5508,20
U39491,0,F,51,B,B,30,A,0,0,0,1,1,1,0,0,732,0,-1,3,6,5,-1,2,0,0,0,0,0,0,0,0,0,20,1,3,0,7,4,1,5446,4778,40
U39452,0,M,66,~,C,Z,A,10,1,1,1,1,0,0,0,-1,1,7,4,1,7,-1,2,0,9,0,0,0,0,0,0,0,20,1,3,0,7,1,1,2385,5721,40
U39277,0,F,50,B,B,30,A,22,0,0,1,1,0,0,0,-1,0,-1,-1,1,2,-1,3,0,0,0,0,0,0,0,0,0,20,1,3,0,6,2,1,5311,5082,20
U39212,0,M,56,B,B,30,A,6,0,0,1,0,1,0,0,-1,1,4,4,3,5,3,3,0,2,0,0,0,0,0,0,0,-1,0,0,0,4,1,1,5197,4047,20
U39161,0,M,61,B,B,Z,B,29,0,0,1,1,0,0,0,1218,0,-1,-1,1,2,-1,2,0,0,0,0,0,0,0,0,0,20,1,5,0,7,3,1,7139,4960,20
U39141,0,M,48,B,B,30,A,21,0,0,1,1,1,0,1,1218,1,3,4,1,5,-1,3,3,10,6,0,0,0,0,0,0,20,0,2,0,4,5,1,5891,3864,20
U39000,0,F,63,B,B,Z,B,0,1,1,1,1,0,0,0,-1,1,3,4,5,7,1,2,0,7,2,0,0,0,0,0,0,20,1,3,0,7,3,1,5404,5416,40
U38909,0,F,50,B,C,Z,A,0,0,0,1,1,1,0,1,992,1,2,3,1,5,-1,2,5,1,0,0,0,1,5,0,0,20,1,4,0,8,3,4,6681,4595,20
U38813,0,F,56,B,B,30,B,0,0,0,1,1,0,0,1,1218,1,2,2,1,6,5,2,3,0,1,0,0,0,0,0,0,20,0,3,0,4,3,2,5353,3468,40
U38695,0,F,50,B,C,31,,22,0,1,1,0,1,0,1,1186,1,3,2,1,6,-1,2,7,36,6,1,0,0,0,0,0,35,1,5,0,7,3,2,6038,3409,40
U38202,0,F,48,B,B,30,,0,0,0,1,0,0,0,1,1214,1,3,2,1,5,11,2,3,7,20,0,0,0,0,0,0,20,0,1,0,3,4,1,5922,2546,20
U38169,0,F,43,A,F,G,Z,0,0,1,1,1,0,1,0,-1,0,-1,-1,1,1,2,5,0,0,0,0,0,1,5,0,0,20,1,5,0,3,3,1,6577,4168,10
U38088,0,M,57,B,K,Z,~,1,0,0,1,0,1,0,1,73,0,-1,-1,1,3,6,4,2,0,0,0,0,0,0,0,0,20,1,3,0,5,5,1,3907,3864,20
U38046,0,M,47,B,B,30,,18,0,0,1,1,0,0,1,1159,0,-1,-1,1,2,1,2,5,0,0,0,0,0,0,0,0,20,1,5,0,7,3,2,6043,3499,20
U37917,0,F,40,B,C,31,~,0,0,0,1,1,0,0,1,412,1,2,2,1,3,-1,4,2,0,0,0,0,0,0,0,0,20,1,1,,2,1,2,6550,404,10
U37908,0,F,44,B,B,30,,15,0,0,1,1,1,0,1,1218,1,2,2,1,5,3,2,3,2,15,0,0,0,0,0,0,20,1,4,0,7,8,1,6447,3713,20
U37629,0,M,43,O,,Z,,3,0,0,1,1,1,0,0,1278,1,2,3,1,5,-1,3,0,0,0,0,4,0,0,0,0,10,1,3,0,4,1,1,1754,5569,20
U37583,0,M,56,B,C,31,,30,0,0,1,1,1,0,1,1190,1,2,3,1,5,-1,3,4,0,14,0,0,0,0,0,0,20,1,5,0,7,3,2,4910,2113,20
U37438,0,F,51,B,B,30,,20,0,0,1,0,1,0,1,1189,1,1,4,1,5,7,3,5,0,0,0,0,0,0,0,0,10,1,1,0,3,3,1,6735,4383,20
U37182,0,F,47,B,C,31,~,0,0,1,1,1,1,1,0,-1,1,3,-1,1,3,-1,2,0,0,3,0,0,1,6,0,0,35,1,2,0,7,5,1,5128,3072,20
U37133,0,M,50,B,,Z,,0,0,0,1,1,1,0,1,97,1,4,3,1,2,10,6,6,0,0,0,0,0,0,0,0,40,1,5,0,8,2,4,5083,4595,10
U37122,0,F,36,A,C,31,~,3,0,0,1,1,1,0,0,-1,0,-1,3,1,3,2,3,0,0,0,0,0,0,0,0,0,10,1,5,0,7,3,2,5052,4139,20
U37108,0,M,47,B,B,30,,3,0,1,1,0,1,0,0,-1,0,-1,-1,1,1,-1,4,0,0,0,0,0,0,0,0,0,20,1,3,,2,1,1,1405,1354,10
U36999,0,M,45,B,A,C,,0,1,1,1,1,0,0,0,1088,1,4,4,5,5,3,6,0,2,124,0,0,1,5,0,0,20,1,5,0,7,9,3,6248,5204,20
U36921,0,F,46,B,B,30,,16,0,1,1,1,1,0,1,1209,1,3,4,5,3,-1,3,6,0,0,0,0,0,0,0,0,20,1,4,,7,4,1,5206,2495,20
U36827,0,F,42,B,B,30,,9,1,1,1,0,1,0,1,1193,1,1,-1,1,3,3,4,4,0,6,0,0,0,0,0,0,10,1,3,0,4,1,1,4851,3409,10
U36819,0,F,37,B,C,31,,6,0,1,1,1,1,0,0,-1,0,-1,-1,1,2,4,2,0,0,0,0,0,1,4,0,0,20,1,4,0,7,3,1,4855,4717,20
U36720,0,F,38,B,C,31,~,0,0,0,1,1,1,0,0,-1,0,-1,-1,1,2,-1,4,0,0,0,0,0,1,4,0,0,20,1,3,0,3,3,2,564,90,10
U36674,0,F,48,B,B,30,,11,0,1,1,1,1,0,0,-1,0,-1,3,1,6,-1,2,0,0,0,0,0,0,0,0,0,20,1,5,0,7,4,1,4912,3317,40
U36631,0,M,48,B,K,31,,1,0,0,1,0,1,0,1,1179,0,-1,-1,2,5,4,2,6,0,0,0,0,0,0,0,0,20,1,3,0,8,4,2,4660,3590,20
U36598,0,M,38,B,B,30,,0,0,0,1,1,1,0,1,1193,0,-1,-1,1,3,2,6,5,0,0,0,0,1,4,0,0,20,1,3,0,8,8,2,5827,4595,20
U36384,0,M,43,B,K,31,,3,0,1,1,0,1,0,0,-1,1,2,-1,1,3,6,4,0,0,40,0,0,0,0,0,0,10,1,3,,3,2,1,6451,2708,10
U36315,0,M,43,B,A,C,~,2,0,0,1,1,0,0,1,416,1,4,4,1,3,-1,3,2,0,0,0,0,0,0,0,0,20,1,4,0,7,1,1,457,3499,20
U36267,0,F,39,B,B,30,~,4,0,0,1,1,0,0,1,866,1,3,3,1,2,-1,4,3,1,1,0,0,0,0,0,0,10,1,1,0,2,2,1,3335,3437,20
U36150,0,M,38,A,Z,Z,~,0,0,0,1,1,1,0,1,1203,0,-1,-1,1,1,-1,5,4,0,0,0,0,0,0,0,0,10,1,3,0,2,1,1,1216,201,20
U36121,0,M,46,B,K,31,~,19,0,0,1,1,1,0,1,73,0,-1,-1,1,2,-1,4,2,0,0,0,0,0,0,0,0,20,1,3,,2,1,2,77,163,10
U36073,0,F,42,B,B,30,B,0,0,0,1,1,0,0,0,-1,1,3,3,1,7,11,2,0,8,0,0,0,0,0,0,0,25,1,4,,8,2,2,2376,769,40
U35906,0,F,52,O,,Z,,0,1,1,1,1,0,0,1,1200,1,2,-1,1,3,2,2,4,0,5,0,0,1,3,0,0,20,1,5,0,7,3,2,6320,5721,10
U35898,0,F,46,A,B,30,,0,0,0,1,1,1,0,0,-1,1,3,3,4,5,-1,6,0,0,0,0,0,0,0,0,0,20,1,5,1,4,8,1,7780,3743,20
U35870,0,M,44,A,B,30,~,2,0,0,1,1,0,0,0,-1,0,-1,-1,1,1,1,6,0,0,0,0,0,0,0,0,0,10,1,3,0,7,3,1,6261,2922,20
U35702,0,M,41,B,B,30,,8,0,0,1,1,1,0,0,-1,0,-1,-1,1,1,4,3,0,0,0,0,0,0,0,0,0,20,1,3,0,7,2,1,6481,3409,10
U35524,0,F,47,B,Z,Z,,3,1,1,1,1,1,0,0,-1,1,3,4,2,6,-1,2,0,1,0,0,0,0,0,0,0,30,1,5,0,7,4,1,2144,1778,40
U35492,0,M,42,B,C,31,,11,0,0,1,1,1,0,1,1179,0,-1,-1,1,4,5,3,4,0,0,0,0,0,0,0,0,20,1,3,,4,2,1,1670,1837,10
U35464,0,M,41,B,K,Z,,0,0,1,1,1,1,0,1,195,0,-1,4,8,7,-1,2,3,0,0,0,0,0,0,0,0,35,1,5,0,8,3,2,4255,5752,40
U35282,0,F,58,B,B,30,B,30,0,0,1,1,0,0,0,-1,0,-1,4,2,5,2,3,0,0,0,0,0,0,0,0,0,20,1,2,0,6,2,1,3429,2169,20
U35071,0,M,47,B,B,30,,9,0,0,1,1,1,0,0,1104,0,-1,-1,5,3,4,3,0,0,0,0,0,0,0,0,0,10,1,5,,8,3,2,6937,1173,20
U34800,0,F,60,B,C,31,,10,0,1,1,1,0,0,0,-1,0,-1,-1,1,2,2,3,0,0,0,0,0,0,0,0,0,20,1,3,0,5,2,1,4362,4625,10
U34787,0,M,41,A,B,30,,1,0,1,1,1,1,0,0,654,0,-1,-1,1,1,2,6,0,0,0,0,0,0,0,0,0,20,1,5,0,4,3,1,5135,3013,10
U34661,0,F,33,A,C,31,,0,0,0,1,1,1,0,1,1182,0,-1,-1,1,1,2,6,1,0,0,0,0,0,0,0,0,20,1,5,1,6,2,4,4251,3560,10
U34316,0,M,35,B,C,31,~,12,0,0,1,1,1,0,0,-1,1,1,-1,1,1,-1,5,0,0,2,0,0,1,4,0,0,10,1,3,0,3,1,1,91,91,10
U34268,0,M,41,B,A,C,~,13,0,0,1,1,0,0,0,-1,1,2,-1,1,1,-1,5,0,0,0,0,0,0,0,0,0,20,0,0,0,2,1,1,3898,514,10
U34158,0,F,43,A,C,Z,Z,2,0,0,1,1,0,1,0,-1,0,-1,-1,1,1,-1,3,0,0,0,0,0,1,0,0,0,10,1,4,0,7,3,1,3798,4199,20
U34017,0,M,38,B,A,30,~,1,0,0,1,1,0,0,1,332,1,2,-1,1,3,-1,3,6,0,11,0,0,0,0,0,0,20,1,1,0,5,1,1,331,1703,10
U33898,0,F,32,A,Z,Z,~,0,0,1,1,1,0,0,0,923,0,-1,1,1,1,-1,4,0,0,0,0,0,0,0,0,0,20,1,4,0,3,2,2,1889,184,20
U33816,0,F,44,B,B,Z,B,10,0,1,1,1,0,1,1,1144,1,4,6,1,5,10,2,0,0,138,0,0,1,0,0,0,20,1,4,0,7,4,1,3511,4139,20
U33717,0,M,46,B,B,30,,0,1,1,1,1,1,0,1,196,0,-1,-1,8,7,-1,2,4,0,0,0,0,0,0,0,0,50,1,5,0,8,1,1,3169,4139,40
U33693,0,F,41,B,C,31,,12,0,0,1,1,0,0,0,1218,1,2,-1,5,2,-1,4,0,0,0,0,0,0,0,0,0,10,1,2,0,4,1,1,1215,3378,20
U33573,0,F,57,B,B,30,,21,0,0,1,1,1,0,0,-1,1,4,3,1,6,5,2,0,32,0,0,0,0,0,0,0,10,0,1,0,2,4,1,3230,3802,40
U33465,0,M,38,B,B,30,~,5,0,1,1,1,1,0,0,-1,0,-1,-1,1,2,-1,4,0,0,0,0,0,0,0,0,0,10,1,3,,3,1,2,3078,150,20
U33394,0,F,51,B,F,G,,1,0,0,1,1,1,0,0,1278,0,-1,-1,1,2,-1,4,0,0,0,0,0,0,0,0,0,10,1,4,0,4,1,1,2988,2492,10
U33372,0,M,43,B,B,30,,1,0,0,1,1,1,0,1,1215,0,-1,3,5,2,-1,4,6,0,0,0,0,0,0,0,0,20,1,3,0,5,2,1,2960,2858,20
U33261,0,M,33,A,B,30,~,0,0,0,1,1,1,0,1,721,0,-1,-1,1,2,-1,2,4,0,0,0,0,1,4,0,0,20,1,5,,8,19,4,2793,2786,10
U33247,0,M,45,B,B,30,,0,0,1,1,1,1,0,0,-1,0,-1,-1,1,1,-1,2,0,0,0,0,0,0,0,0,0,30,1,5,0,8,2,2,2099,2891,20
U33163,0,F,30,B,F,G,~,0,0,0,1,1,1,0,0,-1,0,-1,-1,1,1,2,5,0,0,0,0,0,0,0,0,0,20,1,4,,2,1,1,2670,301,10
U33037,0,M,36,B,K,31,~,2,0,1,1,1,1,0,1,1039,0,-1,-1,1,1,-1,4,3,0,0,0,0,0,0,0,0,10,1,3,0,1,1,1,2486,2922,10
U33027,0,F,44,B,F,G,,1,0,1,1,1,1,0,0,-1,0,-1,-1,1,3,2,4,0,0,0,0,0,0,0,0,0,10,1,1,,2,1,1,2468,1209,10
U33000,0,M,39,B,F,G,,1,0,0,1,0,1,0,1,476,0,-1,-1,1,2,2,2,3,0,0,0,0,0,0,0,0,20,1,5,,7,1,1,2416,2075,10
U32816,0,F,35,B,C,30,,9,1,1,1,0,0,0,0,-1,0,-1,-1,2,4,-1,3,0,0,0,0,0,0,0,0,0,10,0,0,,4,2,1,3717,2113,20
U32698,0,M,38,B,B,30,~,0,0,0,1,1,0,0,1,815,1,1,-1,1,4,-1,3,5,0,10,0,0,0,0,0,0,10,1,1,,3,1,1,2793,91,10
U32678,0,F,45,B,Z,Z,~,2,0,0,1,0,0,0,0,-1,0,-1,-1,1,1,-1,2,0,0,0,0,0,0,0,0,0,20,1,3,0,7,1,2,5067,571,10
U32561,0,M,42,A,B,Z,B,2,1,1,1,1,0,0,1,320,0,-1,-1,1,3,-1,6,4,0,0,0,0,1,0,0,3,20,0,0,0,3,4,1,4936,4291,40
U32520,0,M,33,B,C,31,~,0,0,0,1,1,0,0,0,-1,0,-1,-1,1,2,1,4,0,0,0,0,0,0,0,0,0,10,1,3,,2,1,1,3956,69,10
U32517,0,F,39,B,B,Z,~,8,0,0,1,1,1,0,0,-1,1,3,3,1,6,-1,2,0,28,0,0,0,0,0,0,0,20,1,5,0,7,2,2,3945,4017,40
U32512,0,F,30,B,K,31,~,1,0,0,1,1,0,0,1,62,0,-1,-1,1,2,-1,4,4,0,0,0,0,0,0,0,0,10,1,3,,2,1,1,3888,2680,10
U32487,0,M,38,A,F,G,~,0,0,0,1,1,1,0,0,-1,0,-1,-1,2,3,-1,4,0,0,0,0,0,0,0,0,0,20,1,5,,4,3,1,3710,339,10
U32425,0,M,36,A,A,C,,2,0,0,1,0,1,0,0,-1,1,4,3,1,4,5,3,0,1,7,0,0,1,3,0,0,20,1,4,0,5,1,1,1722,2573,20
U32227,0,F,48,B,C,31,A,0,0,1,1,1,1,0,0,-1,0,-1,3,1,2,10,2,0,0,0,0,0,0,0,0,0,30,1,5,0,7,4,1,6102,3409,40
U32157,0,F,40,B,B,30,~,4,0,0,1,1,1,0,1,468,0,-1,-1,1,3,-1,4,2,0,0,0,0,0,0,0,0,20,1,3,0,5,2,1,1602,3103,20
U32131,0,F,50,B,F,G,,0,0,0,1,1,0,0,0,-1,1,4,3,1,6,1,2,0,1,0,0,0,0,0,0,0,10,1,3,0,6,2,1,3678,5416,40
U32102,0,F,41,B,C,Z,~,0,0,0,1,1,1,0,1,794,1,3,2,1,5,4,2,4,2,0,0,0,0,0,0,0,35,1,5,0,8,8,3,6109,5051,20
U32079,0,M,57,B,B,30,,7,1,1,1,1,1,0,0,-1,1,2,2,1,3,-1,6,0,0,0,0,0,0,0,0,0,20,1,5,,6,5,1,7497,1544,40
U31942,0,F,52,B,C,31,~,14,0,0,1,1,0,0,0,-1,0,-1,-1,1,2,2,2,0,0,0,0,0,0,0,0,0,20,1,2,0,7,1,2,88,1040,10
U31916,0,F,40,A,B,30,~,5,0,0,1,1,0,0,0,350,1,1,1,1,2,-1,4,0,0,12,0,0,0,0,0,0,10,1,2,0,3,1,1,406,1714,10
U31800,0,F,37,B,B,30,~,2,0,0,1,1,1,0,0,1061,0,-1,-1,7,3,2,3,0,0,0,0,0,0,0,0,0,10,1,3,0,5,2,1,4757,4595,10
U31684,0,M,62,B,M,D,D,0,1,1,1,1,1,0,0,-1,0,-1,3,1,5,-1,4,0,0,0,0,0,0,0,0,0,20,1,4,0,5,3,2,6757,1848,40
U31593,0,F,43,B,K,Z,~,0,0,0,1,1,1,0,0,981,0,-1,-1,1,2,3,2,0,0,0,0,0,0,0,0,0,20,1,5,0,7,5,3,6704,5752,20
U31511,0,M,37,B,B,30,~,6,0,0,1,1,1,0,1,273,1,2,2,1,2,-1,3,5,0,0,0,0,0,0,0,0,10,1,2,0,2,3,1,312,3529,10
U31214,0,F,55,B,C,31,~,3,0,0,1,1,0,0,0,259,1,2,3,1,5,-1,3,0,5,107,0,0,0,0,0,0,20,1,1,0,1,2,1,4202,124,20
U31033,0,F,53,B,B,30,~,25,0,0,1,1,1,0,1,7,0,-1,2,1,2,6,3,3,0,0,0,0,0,0,0,0,20,1,5,0,4,4,2,5628,5629,10
U31017,0,M,46,A,,Z,,9,0,0,1,1,1,0,0,-1,0,-1,-1,1,2,2,3,0,0,0,0,0,0,0,0,0,20,1,2,0,5,2,1,5985,4717,10
U30960,0,M,50,B,C,31,,20,0,0,1,1,1,0,1,1278,0,-1,-1,1,2,-1,3,5,0,0,0,0,1,4,0,0,10,1,3,,5,3,1,4961,845,10
U30834,0,F,46,B,A,C,,2,1,1,1,1,0,0,0,-1,1,3,5,1,7,9,2,0,6,0,0,0,0,0,0,0,10,1,3,0,7,3,1,3758,4474,40
U30716,0,F,36,A,B,30,,1,0,0,1,1,0,0,0,1217,1,1,-1,1,3,-1,4,0,0,5,0,0,0,0,0,0,10,1,4,0,4,4,2,3241,2511,20
U30648,0,M,41,A,C,31,,1,0,0,1,0,1,0,0,-1,0,-1,-1,1,1,1,2,0,0,0,0,0,0,0,0,0,20,1,2,0,7,1,2,2240,2749,10
U30625,0,M,40,A,K,30,,13,0,0,1,1,1,0,0,1109,0,-1,-1,1,3,-1,4,0,0,0,0,0,0,0,0,0,20,0,0,0,2,2,2,3861,3409,20
U30579,0,M,47,B,B,30,,22,0,0,1,0,1,0,1,1208,0,-1,-1,1,2,-1,4,5,0,0,0,0,0,0,0,0,20,1,3,0,5,1,1,2383,1678,10
U30577,0,M,43,B,C,30,A,6,0,1,1,1,0,0,0,516,0,-1,-1,1,3,9,3,0,0,0,0,0,1,5,0,1,10,1,1,0,2,13,2,2302,1525,20
U30513,0,F,62,A,C,31,,0,0,1,1,1,1,0,0,-1,1,4,5,4,7,-1,2,0,22,0,0,0,0,0,0,0,20,1,3,0,7,5,3,6943,2823,40
U30204,0,M,39,B,B,30,~,5,0,0,1,1,1,0,0,-1,0,-1,-1,1,5,4,2,0,0,0,0,0,0,0,0,0,20,1,5,0,7,2,2,3129,1699,20
U30194,0,F,41,A,C,31,,0,0,0,1,1,1,0,0,-1,0,-1,-1,1,1,3,2,0,0,0,0,0,0,0,0,0,20,1,5,0,7,1,2,2970,3103,10
U30088,0,M,39,B,F,G,~,9,0,0,1,1,1,0,1,1188,0,-1,-1,1,2,-1,3,4,0,0,0,0,0,0,0,0,20,1,3,0,6,2,1,5679,3287,10
U29995,0,M,42,B,B,30,,16,0,0,1,1,1,0,1,1278,1,2,2,1,5,5,6,7,5,0,1,0,0,0,0,0,10,1,1,0,3,3,1,5911,1039,40
U29914,0,M,36,B,B,30,~,6,0,0,1,1,1,0,0,-1,0,-1,-1,1,1,-1,4,0,0,0,0,0,0,0,0,0,10,1,5,,7,1,2,464,466,10
U29706,0,M,41,B,,Z,,0,0,0,1,1,1,0,0,-1,1,4,4,5,5,-1,2,0,0,2,0,0,0,0,0,0,20,1,3,0,7,1,2,4313,4321,20
U29549,0,M,40,B,B,30,,0,0,0,1,1,1,0,1,1187,0,-1,-1,1,5,-1,2,6,0,0,0,0,0,0,0,0,20,1,4,0,7,2,4,3212,1699,20
U29332,0,M,41,B,B,30,~,9,0,0,1,1,1,1,1,1188,1,3,5,2,5,5,2,6,5,2,0,0,1,6,0,0,20,0,0,0,4,4,2,2623,3317,20
U29231,0,M,49,B,B,30,A,8,0,0,1,1,1,0,0,-1,1,3,4,5,8,-1,6,0,0,1,0,0,0,0,0,0,30,1,5,0,8,6,3,6417,5569,40
U29227,0,M,57,B,B,30,A,0,0,1,1,1,1,0,1,157,0,-1,6,1,3,6,2,2,0,0,0,0,0,0,0,0,30,1,5,0,8,6,2,4972,4595,40
U29170,0,F,66,B,C,Z,A,37,0,0,1,1,1,0,0,458,1,9,6,5,5,8,3,0,7,0,0,0,0,0,0,0,10,0,1,0,3,8,1,6252,4686,20
U28880,0,F,36,A,C,31,,1,0,0,1,1,0,0,0,-1,0,-1,-1,1,1,-1,5,0,0,0,0,0,0,0,0,0,10,0,1,0,3,2,1,4482,4564,10
U28848,0,M,41,B,A,Z,,3,0,0,1,1,0,0,0,-1,1,3,-1,6,5,1,3,0,0,0,0,0,0,0,0,0,10,1,1,0,3,2,1,6071,5447,20
U28805,0,M,41,A,B,Z,,5,0,0,1,1,0,0,1,1278,0,-1,2,1,3,3,4,2,0,0,0,0,0,0,0,0,10,0,0,0,3,1,2,2042,4199,20
U28742,0,F,38,A,A,C,C,1,0,0,1,1,0,0,1,1159,1,3,3,1,5,9,5,5,8,75,0,0,0,0,0,0,20,1,4,0,5,4,2,6302,4960,20
U28517,0,M,39,A,,Z,,2,0,0,1,1,1,0,0,-1,0,-1,-1,1,1,-1,3,0,0,0,0,0,0,0,0,0,20,1,4,0,5,1,1,5341,4656,10
U28443,0,M,70,B,B,30,,1,0,0,1,1,1,0,0,-1,1,7,8,1,5,5,3,0,2,15,0,0,0,0,0,0,20,1,3,0,1,2,1,4883,4474,20
U28413,0,M,44,B,B,30,,4,0,0,1,1,0,0,0,-1,0,-1,-1,1,1,2,4,0,0,0,0,0,0,0,0,0,10,0,2,,2,1,1,5222,839,10
U28412,0,M,45,B,C,30,Z,2,1,1,1,0,1,0,0,-1,0,-1,-1,1,2,-1,3,0,0,0,0,0,1,5,0,2,10,1,5,0,5,5,1,1085,4595,20
U28328,0,F,53,B,B,30,,0,1,1,1,1,1,0,1,1141,1,3,3,3,5,-1,2,5,0,0,0,0,0,0,0,0,30,1,5,0,8,4,2,4969,2443,40
U28248,0,M,47,B,B,Z,B,16,0,0,1,1,1,1,1,1278,1,2,2,6,5,-1,2,5,0,0,0,0,1,5,0,0,20,0,3,0,7,1,2,2307,4625,20
U28177,0,M,49,A,B,30,B,0,1,1,1,1,1,1,0,-1,1,5,1,4,7,-1,3,0,13,0,0,0,1,0,0,0,20,1,5,0,6,5,1,6713,4321,40
U28147,0,M,47,B,K,Z,,5,0,0,1,1,0,0,0,-1,1,4,6,1,5,3,3,0,4,1,0,0,0,0,0,0,10,1,2,0,4,1,1,4435,4839,10
U27729,0,M,39,A,B,30,~,0,1,1,1,1,1,0,1,384,1,4,3,4,5,-1,2,2,2,0,0,0,0,0,0,0,30,1,5,0,8,4,3,6372,3713,20
U27657,0,F,48,B,Z,C,B,7,0,0,1,1,0,1,0,1209,0,-1,-1,1,1,-1,3,0,0,0,0,0,1,0,0,24,10,1,4,0,7,4,1,4224,4870,10
U27460,0,M,47,A,B,Z,~,0,0,0,1,1,0,0,0,-1,0,-1,-1,6,2,-1,2,0,0,0,0,0,1,4,0,0,35,1,5,0,7,3,5,3296,3955,10
U27406,0,F,38,B,B,30,,5,0,0,1,1,1,0,0,-1,1,2,2,1,3,-1,3,0,14,52,0,0,0,0,0,0,-1,0,0,,2,2,1,3437,2702,10
